id,title,artist,mood_label,language,lyrics
genius-3821305,Say My Name,David Guetta,club,en,"You've been dressin' up the truth
I've been dressin' up for you
Then, you leave me in this room, this room
Pour a glass and bite my tongue
You say I'm the only one
If it's true then, why you runnin', you runnin'?
Ooh, woah (Oh, no)

If you're really being honest
If you really want this, ooh, woah
Why you acting like a stranger?
What's with your behavior? Ooh, woah

Say my name, say my name
If you love me, let me hear you
Say my name, say my name
I am dyin' to believe you
I feel alone in your arms
I feel you breaking my heart
Say my name, say my name
If you love me, let me hear you

Let me hear you

I got darkness in my head
Don't believe a word you said
Still, I let you in my bed, my bed (Yeah)
Got too many different sides
Got dishonor in your eyes
Something has to change tonight, tonight, tonight
Ooh, woah (Oh, no)

If you're really being honest
If you really want this, ooh, woah
Why you acting like a stranger?
What's with your behavior? Ooh, woah

Say my name, say my name
If you love me, let me hear you
Say my name, say my name
I am dyin' to believe you
I feel alone in your arms
I feel you breaking my heart
Say my name, say my name
If you love me, let me hear you

Yeah, yeah, yeah
Let me hear you
Woo, woo, woo
Let me hear you (Yeah)
Eres candela (Leggo; prrah)
Let me hear you
Pa' mi única nena (Prrah)
J Balvin, man (Prrah), leggo (J Balvin)
Come on, wuh

Escucha como digo tu nombre (Prrah, prrah)
Desde Medellín hasta Londres
Cuando te llamo, la maldad responde (Leggo)
No pregunta cuándo, sólo dónde, eh (No, no)
Te dejas llevar, de lo prohibido eres adicta (Wuh)
Una adicción que sabes controlar
Y te deja' llevar, lo más caliente en la pista (Yeah)
Todo lo que tienes, demuestra, ¿pa' qué lo dan? (Oh, no)
Mordiendo mis labios, verás
Que nadie más está en mi camino (Yeah, yeah)
Nada tiene por qué importar
Déjalo atrás, estás conmigo
Mordiendo mis labios, verás
Que nadie más está en mi camino (Yeah, yeah)
Nada tiene por qué importar
Déjalo atrás, estás conmigo

Say my name, say my name
If you love me, let me hear you
Say my name, say my name
I am dyin' to believe you
I feel alone in your arms
I feel you breaking my heart
Say my name, say my name
If you love me, let me hear you"
genius-3037193,I’m Good (Blue),David Guetta,club,en,"I'm good, yeah, I'm feelin' alright
Baby, I'ma have the best fuckin' night of my life
And wherever it takes me, I'm down for the ride
Baby, don't you know I'm good, yeah, I'm feelin' alright
'Cause I'm good, yeah, I'm feelin' alright
Baby, I'ma have the best fuckin' night of my life
And wherever it takes me, I'm down for the ride
Baby, don't you know I'm good, yeah, I'm feelin' alright

Don't you know I'm good, yeah, I'm feelin' alright

You know I'm down for whatever tonight
I don't need the finer things in life
No matter where I go, it's a good time, yeah
And I, I don't need to sit in VIP
Middle of the floor, that's where I'll be
Don't got a lot, but that's enough for me, yeah

'Cause I'm good, yeah, I'm feelin' alright
Baby, I'ma have the best fuckin' night of my life
And wherever it takes me, I'm down for the ride
Baby, don't you know I'm good, yeah, I'm feelin' alright

I'm good
Good
I'm good
Don't you know I'm good, yeah, I'm feelin' alright

So I just let it go, let it go
Oh, na-na-na-na-na
No, I don't care no more, care no more
Oh, na-na-na-na-na
So come on, let me know, let me know
Put your hands up, na-na-na
No, baby, nothing's gonna stop us tonight

'Cause I'm good, yeah, I'm feelin' alright
Baby, I'ma have the best fuckin' night of my life
And wherever it takes me, I'm down for the ride
Baby, don't you know I'm good, yeah, I'm feelin' alright"
genius-3585773,Flames,David Guetta,club,en,"Oh, oh
Oh, oh

One foot in front of the other, babe
One breath leads to another, yeah
Just keep moving, oh, oh
Look within for the strength today
Listen out for the voice to say
Just keep moving, oh, oh

Go, go, go
Figure it out, figure it out, but don't stop moving
Go, go, go
Figure it out, figure it out, you can do this

So, my love, keep on running
You gotta get through today, yeah, yeah
There, my love, keep on running
Gotta keep those tears at bay, oh
Oh, my love, don't stop burning
Gonna send them up in flames
In flames

Don't stop, tomorrow's another day
Don't stop, tomorrow you'll feel no pain
Just keep moving, oh
Don't stop the past'll trip you up
You know, right now's gotta be enough
Just keep moving, oh

Go, go, go
Figure it out, figure it out, but don't stop moving
Go, go, go
Figure it out, figure it out, you can do this

So, my love, keep on running
You gotta get through today, yeah, yeah
There, my love, keep on running
Gotta keep those tears at bay, oh
Oh, my love, don't stop burning
Gonna send them up in flames
In flames

In flames
In flames

Go, go, go
Figure it out, figure it out, but don't stop moving
Go, go, go
Figure it out, figure it out, you can do this

So, my love, keep on running
You gotta get through today, yeah, yeah
There, my love, keep on running
Gotta keep those tears at bay, oh
Oh, my love, don't stop burning
Gonna send them up in flames
In flames"
genius-3857841,Don’t Leave Me Alone,David Guetta,club,en,"I don't wanna lie, can we be honest?
Right now while you're sitting on my chest
I don't know what I'd do without your comfort
If you really go first, if you really left

I don't know if I would be alive today
With or without you like night and day
Read and repeat every conversation
Being with you, everyday is a Saturday
But every Sunday you've got me praying

Don't you ever leave me, don't you ever go
I've seen it on TV, I know how it goes
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone

Don't leave me a—
Ah, ah, alone
Ah, ah, ha
Ah, ah, alone
Ah, ah, ha

I don't wanna call and you not answer
Never see your face light up my phone
Never see you singing ""Tiny Dancer""
Everytime my head hurts, everytime I'm low

'Cause I don't know if I would be alive today
With or without you like night and day
Everything about you uncomplicated
Here with you, everyday is a Saturday
But every Sunday, you've got me praying

Don't you ever leave me, don't you ever go
I've seen it on TV, I know how it goes
Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone

Don't leave me a—
Ah, ah, alone
Ah, ah, ha
Ah, ah, alone
Ah, ah, ha (Don't leave me alo—)

Don't you ever leave me
Don't you ever go
Don't you ever leave me
No, oh

Don't you ever leave me, don't you ever go (Ah, ah, alone)
I've seen it on TV, I know how it goes (Ah, ah, alone)
Even when you're angry, even when I'm cold (Ah, ah, alone)
Don't you ever leave me, don't leave me alone (Ah, ah, alone)
Don't you ever leave me, don't you ever go (Ah, ah, alone)
I've seen it on TV, I know how it goes (Ah, ah, alone)
Even when you're angry, even when I'm cold (Ah, ah, alone)
Don't you ever leave me, don't leave me alone (Ah, ah)

Even when you're angry, even when I'm cold
Don't you ever leave me, don't leave me alone"
genius-6280,Where Them Girls At,David Guetta,club,en,"So many girls in here, where do I begin? (Oh)
I seen this one, I'm 'bout to go in (Oh)
Then she said, ""I'm here with my friends"" (Oh)
She got me thinkin', and that's when I said
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
So go get them, we can all be friends (Ooh)

Hey, bring it on, baby, all your friends, you're the shit and I love that body (Body)
You wanna ball explicit, I swear you're good, I won't tell nobody ('Body)
You got a BFF, I wanna see that girl, it's all women invited ('Vited)
Hairdos and nails, that Louis, Chanel all up in the party (Need some help)
Presidents in my wallet (Freak yourself)
No rules, I'm 'bout it (Pay the rounds)
Blow the whistle for the hotties (Catch my breath)
I got it, shawty, it's never too much, can't be doing too much
Ten to one of me, I can handle that love
Bottles in my reach, we can all get buzzed
Holla 'cause I'm free 'til whenever, it's no rush

So many boys in here, where do I begin? (Oh)
I see this one, I'm 'bout to go in (Oh)
Then he said, ""I'm here with my friends"" (Ah)
He got to thinkin', and that's when he said
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
So go get them, we can all be friends (Ooh) (Uh, yo!)

Peebee, Peebee, who's Peabo Bryson?
Two years ago, I renewed my license
Anyway, why'd I start my verse like that?
You can suck a dick, or you can suck on a ballsack
No, no, I don't endorse that
Pause that, abort that
Just the other day mi go a London, saw dat
Kids inna di street, paparazzi, all that
Hey, hey, what can I say?
Day, d-d-day, d-day, d-day, day
Comin' through the club, all the girls in the back of me
This ain't football, why the fuck they tryna tackle me?
Really, I peeped dude at the bar like really
Lookin' like he want a good time like really
Said he had got a friend for my home girl Lily, Lily, Lily, Lily

So many girls in here, where do I begin? (Oh)
I seen this one, I'm bout to go in (Oh)
Then she said, ""I'm here with my friends"" (Oh)
She got me thinking, and that's when I said
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
So go get them, we can all be friends

Day, day, day-d-day-day
Day-d-d-day, d-day-d-day-day
Day, day, day-d-day-day
Day-d-d-day, d-day-d-day-day

Yo, where my girls at, girls, g-g-girls?
Yo, where my girls at tryna g-get to jumpin', jumpin', jumpin'?

So many girls in here, where do I begin? (Oh)
I seen this one, I'm bout to go in (Oh)
Then she said, ""I'm here with my friends"" (Oh)
She got me thinking, and that's when I said
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
So go get them, we can all be friends"
genius-2997826,Slide,Calvin Harris,club,en,"I might
Empty my bank account
And buy that boy with a pipe
Buy that boy with a pipe
I might, I might
Empty my bank account
And buy that boy with a pipe
Buy that boy with a pipe
I might

Do you slide on all your nights like this?
Do you try on all your nights like this? (I might)
Put some spotlight on the slide
Whatever comes, comes through clear
Do you slide on all your nights like this?
Do you try on all your nights like this? (I might)
Put some spotlight on the side
And whatever comes, comes through clear (Uh)

All this jewelry ain't no use when it's this dark
It's my favorite part, we see the lights, they got so far
It went too fast, we couldn't reach it with our arms
Wrist on a wrist, a link of charms (Ooh, yeah)
Layin', we're still a link apart
It's like we could die here all young
Like we could dye hair all blonde, huh
If we could see in twenty twin
Twice we could see it 'til the end

Put that spotlight on her face (Spotlight)
Put that spotlight on her face (
Ah, yeah
)
We gon' pipe up and turn up (Pipe up)
We gon' light up and burn up (Burn up)
Mama too hot like a (Like what?)
Mama too hot like a furnace (Furnace)
I got a hundred G's in my Goyard (G's)
My diamonds gon' shine when the lights dark (Shine)
You and I take a ride down the boulevard (Yeah)
And your friends really wanna break us apart
Good lord

(Offset) Good gracious (Hey)
Starin' at my diamonds while I'm hoppin' out a spaceship
Need your information, take vacation to Malaysia (Info)
You my baby, the paparazzi flashin' crazy (Flash)
She swallowed the bottle while I sit back and smoke gelato (Ah)
Walk in my mansion, twenty thousand paintin', Picasso (Hey)
Bitches be dippin', dabbin' with niggas like a nacho (Woo)
Took off her panties, diamonds dancin' like Rick Ricardo (Flash)
She havin' it, went to college, workin' on her bachelor (College)
I know you got a past, I got a past, that's in the back of us (Woo)
Average, I'ma make a million on the average (M's)
I'm ridin' with no brain, bitch, I'm out of it (Skrrt)

Do you slide on all your nights like this?
Do you try on all your nights like this? (I might)
Put some spotlight on the slide (Oh yeah)
Whatever comes, comes through clear (Yeah)
Do you slide on all your nights like this? (Yeah)
Do you try on all your nights like this? (Your nights, oh)
Put some spotlight on the side (Light on)
And whatever comes, comes through clear (Yeah)

I might
Empty my bank account (Oh)
And buy that boy with a pipe (Ooh, yeah, yeah)
Buy that boy with a pipe (Come on, yeah)
I might, I might (Come on, yeah, yeah, slide)
Empty my bank account (Oh, slide, yeah)
And buy that boy with a pipe (Slide, yeah)
(Do you slide on all your nights like this?)
Buy that boy with a pipe
I might"
genius-3120234,Feels,Calvin Harris,club,en,"Woo, ha
Uh, uh
Aw, yeah (Hey)
Hey

Now nothin' ever last forever, no (No)
One minute you're here, and the next you go
So I respect you wanna take it slow (Hey)
I need a mental receipt to know this moment I owe

And do you mind if I steal a kiss? Uh (Chop, chop)
A little souvenir, can I steal it from you? (Haha)
To memorize the way you shock me (Zap, hey)
The way you move it here (Hey)
Just wanna feel it from you (Hey, woo)

Don't be afraid to catch feels (
Ha
)
Ride drop top and chase thrills (
Hey
)
I know you ain't afraid to pop pills (
Hey
)
Baby, I know you ain't scared to catch feels
Feels with me (
Woo
)

I'm your window shopper (Hey), sucker for your love, oh (Yes)
I'm wearing your goggles, virtual (Virtual) reality (Hey, ayy)
It ain't what it cost you, it might be a dollar (Hey)
As long as it shocks you (Uh), memory, electricity (Uh)

And do you mind if I steal a kiss? (Chop, chop)
A little souvenir (Hey), can I steal it from you? (Oh, yeah)
To memorize the way you shock me (Zap)
The way you move it here (Hey)
Just wanna feel it from you (Hey)

Don't be afraid to catch feels (Ha)
Ride drop top and chase thrills (Oh, oh)
I know you ain't afraid to pop pills (Hey)
Baby, I know you ain't scared to catch feels (
Straight up
)
Feels with me (
Woah
)

Goddamn, I know you love to make an entrance (Big)
Do you like getting paid or getting paid attention? (Like woah)
You mixed the wrong guys with the right intentions
In the same bed, but it still feel long distance
You looking for a little more consistency (I know)
But when you stop looking, you gon' find what's meant to be
And honestly, I'm way too done with the hoes
I cut off all my exes for your x and o's
I feel my old flings was just preparing me (Me)
When I say I want you, say it back, parakeet (Yeah)
Flyin' first-class through the air, Airbnb (Woah)
I'm the best you had, you just be comparing me to me (Woah)
I'ma 'at' this at you, if I put you on my phone (Woah)
And upload it, it'll get maximum views (Brr)
I came through in the clutch more than lipsticks and phones (Ooh)
Wear your fave cologne just to get you alone (Ooh)

Don't be afraid to catch feels (
Don't be afraid to catch these feels
)
Ride drop top and chase thrills (
Yeah, yeah-yeah, yeah-yeah, yeah-yeah
)
I know you ain't afraid to pop pills (I know)
Baby, I know you ain't scared to catch feels (
Woah, woah, woah
)
Feels with me
Don't be afraid to catch feels (
Don't be afraid, baby
, no, no)
Ride drop top and chase thrills (
Woah, okay
)
I know you ain't afraid to pop pills (I know, I know, I know)
Baby, I know you ain't scared to catch feels
Feels with me"
genius-2158086,How Deep Is Your Love,Calvin Harris,club,en,"Ah-ooh, ooh, ah-ooh

I want you to breathe me in
Let me be your air
Let me roam your body freely
No inhibition, no fear

How deep is your love?
Is it like the ocean?
What devotion are you?
How deep is your love?
Is it like nirvana?
Hit me harder again
How deep is your love?
How deep is your love?
How deep is your love?
Is it like the ocean?
Pull me closer again
How deep is your love?

Ah-ooh, ah-ooh, ah-ooh
How deep is your love?
Ah-ooh, ah-ooh, ah-ooh

Open up my eyes again
Tell me who I am (Mm)
Let me in on all your secrets
No inhibition, no sin

How deep is your love?
Is it like the ocean?
What devotion are you?
How deep is your love?
Is it like nirvana?
Hit me harder again
How deep is your love?
How deep is your love?
How deep is your love?
Is it like the ocean?
Pull me closer again
How deep is your love?

Ah-ooh, ah-ooh, ah-ooh
How deep is your love?
Ah-ooh, ah-ooh, ah-ooh
How deep is your love?

So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
How deep is your love?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
How deep is your love?
So tell me, how deep is your love? Can it go deeper?
Pull me closer again
So tell me, how deep is your love?
How deep is your love?

Ah-ooh, ah-ooh, ah-ooh
How deep is your love?
Ah-ooh, ah-ooh, ah-ooh
How deep is your love?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?
How deep is your love?
So tell me, how deep is your love? Can it go deeper?
So tell me, how deep is your love? Can it go deep?"
genius-3596108,One Kiss,Calvin Harris,club,en,"One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need

Let me take the night, I love real easy
And I know that you'll still wanna see me
On the Sunday morning, music real loud
Let me love you while the moon is still out

Something in you-ou-ou
Lit up heaven in me-e-e
The feeling won't let me slee-ee-eep
'Cause I'm lost in the way you move, the way you feel

One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need

One
One, all I need
One
One, all I need

I just wanna feel your skin on mine
Feel your eyes do the exploring
Passion in the message when you smile
Take my time

Something in you-ou-ou
Lit up heaven in me-e-e
The feeling won't let me slee-ee-eep
'Cause I'm lost in the way you move, the way you feel

One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need

One
One, all I need
One
One, all I need

See a wonderland in your eyes
Might need your company tonight

Something in you-ou-ou
Lit up heaven in me-e-e
The feeling won't let me slee-ee-eep
'Cause I'm lost in the way you move, the way you feel

One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need
One kiss is all it takes
Fallin' in love with me
Possibilities
I look like all you need

One
One, all I need
One
One, all I need"
genius-3897728,Promises,Calvin Harris,club,en,"Are you drunk enough
Not to judge what I'm doin’?
Are you high enough
To excuse that I'm ruined? 'Cause I’m ruined
Is it late enough
For you to come and stay over?
'Cause we're free to love
So tease me, ooh

I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)
I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain’t no science here
So come get your everything (Tonight)

Tonight
(Your everything tonight, uh)

Is it loud enough?
’Cause my body is callin' for ya, callin’ for ya
I need someone
To do the things that I do, mhm
I'm heatin' up
Energy's takin’ control
I'm speedin' up
My heartbeat's dancin' alone

I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)
I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)

Tonight
(Your everything tonight)

'Cause I need your green light
Day and night, say that you're mine
'Cause I need your green light
Day and night, say that you're mine
Say that you're mine
Say that you're mine

I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)
I make no promises, I can't do golden rings
But I'll give you everything (Tonight)
Magic is in the air, there ain't no science here
So come get your everything (Tonight)

Tonight"
genius-383318,Summer,Calvin Harris,club,en,"When I met you in the summer
To my heartbeat's sound
We fell in love
As the leaves turned brown
And we could be together, baby
As long as skies are blue
You act so innocent now
But you lied so soon
When I met you in the summer

When I met you in the summer (Summer)
To my heartbeat's sound (Yeah)
We fell in love (Love)
As the leaves turned brown (Yeah)
And we could be together, baby
As long as skies are blue (Yeah)
You act so innocent now
But you lied so soon (Yeah)
When I met you in the summer

Summer

When I met you in the summer (Summer)
(Yeah)
(Love)
(Yeah)
Summer (Summer)
(Yeah)
(Love)
(Yeah)"
genius-3081091,Rollin,Calvin Harris,club,en,"I've been rollin' on the freeway
I've been riding 85
I've been thinking way too much
And I'm way too gone to drive
I've got anger in my chest
I've got millions on my mind
And you didn't fit the picture
So I guess you weren't the vibe
I've been rollin' on the freeway
I've been riding 85
I've been thinking way too much
And I'm way too gone to drive
I've got anger in my chest
I've got millions on my mind
And you didn't fit the picture
So I guess you weren't the vibe

Got L-O-V-E on my right leg, that's Gucci (Get what I'm sayin'?)
Got L-O-V-E on my main ho, that's Pucci (Get what I'm sayin'?)
Caught a lil' jetlag but I'm golden, damn
We deserve Grammys and some Oscars, damn
They deserve Whammys, they imposters
I be rollin' with my project homies, it's a vibe
I just did some pills with the homie, it's a vibe
Bend her over, switch sides, it's a vibe, yah

I come through with strippers and some shottas
I gotta accept that I'm a monster
I pull up in several different options
Not all, but most of 'em came topless
I'll shatter your dreams with this cream I make (Cream I make)
Gotta be on codeine to think of shit I say (Shit I say)
I can't feel my toes and ain't gon' fold up (Fold up)
I was in the double R when I rolled up (When I rolled up)

I've been rollin' on the freeway
I've been riding 85
I've been thinking way too much
And I'm way too gone to drive
I've got anger in my chest
I've got millions on my mind
And you didn't fit the picture
So I guess you weren't the vibe
I've been rollin' on the freeway
I've been riding 85
I've been thinking way too much
And I'm way too gone to drive
I've got anger in my chest
I've got millions on my mind
And you didn't fit the picture
So I guess you weren't the vibe

Pluto
Gotta dig what I'm sayin', Chanel drapes on me, baby
Gotta dig what I'm sayin', she look like she's sponsored by Mercedes
Dig what I'm sayin', this Creed cologne is on me, baby (You dig?)
Dig what I'm sayin'? I'm goin' hard (Hard, yeah)
I pop bubbly in your memory
You should be glad I'm showin' you sympathy (Showin' you sympathy)
I gave you real love out the gutter (Out the gutter)
Ever let you go, you gon' suffer (You gon' suffer from it)

I come through with strippers and some shottas (Shottas)
I gotta accept that I'm a monster
I pull up in several different options
Not all, but most of 'em came topless
I'll shatter your dreams with this cream I make (Cream I make)
Gotta be on codeine to think of shit I say (Shit I say)
I can't feel my toes and ain't gon' fold up (Fold up)
I was in the double R when I rolled up (When I rolled up)

Yeah, L-O-V-E on my right leg
Nah, Hendrix overload, dig what I'm sayin'?
I feel like I should be giving up
You can leave if it's too much
But I'm tired of you leading me on, oh no
I don't like where this shit is going
I mean, I've been stuck in all your apologies
Gave you my all but you want more from me
Keep your love, it doesn't feel the same
I hope it hurts you when you're hearin' my name"
genius-2463453,This Is What You Came For,Calvin Harris,club,en,"Baby, this is what you came for
Lightning strikes every time she moves
And everybody's watchin' her
But she's lookin' at
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh, ooh, ooh
Baby, this is what you came for
Lightning strikes every time she moves
And everybody's watchin' her
But she's lookin' at
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh, ooh, ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh, ooh, ooh

We go fast with the game we play
Who knows why it's gotta be this way
We say nothin' more than we need
I say, ""Your place"" when we leave

Baby, this is what you came for
Lightning strikes every time she moves
And everybody's watchin' her
But she's lookin' at
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh, ooh, ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh, ooh, ooh

Baby, this is what you came for
Lightning strikes every time she moves
Yeah

Baby, this is what you came for
Lightning strikes every time she moves
And everybody's watchin' her
But she's lookin' at
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh, ooh, ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh-ooh
You, ooh-ooh, you, ooh, ooh, ooh"
genius-133531,Latch,Disclosure,club,en,"'Nother
'Nother
'Nother

You lift my heart up
When the rest of me is down ('Nother)
You, you enchant me
Even when you're not around ('Nother)
If there are boundaries
I will try to knock them down ('Nother)
I'm latching on, babe
Now I know what I have found (
'Nother
)

'Nother

I feel we're close enough
I wanna lock in your love
I think we're close enough
Could I lock in your love, baby?

Now I've got you in my space
I won't let go of you (
'Nother
)
Got you shackled in my embrace
I'm latching on to you (
'Nother
)
Now I've got you in my space
I won't let go of you (
'Nother
)
Got you shackled in my embrace
I'm latching on to you (
'Nother
)

I'm so encaptured
Got me wrapped up in your touch ('Nother)
Feel so enamoured
Hold me tight within your clutch (
'Nother
)
How do you do it?
You got me losing every breath ('Nother)
What did you give me
To make my heart beat out my chest? ('Nother)

In my space
'Nother

I feel we're close enough
I wanna lock in your love
I think we're close enough
Could I lock in your love, baby?
I feel we're close enough
I wanna lock in your love
I think we're close enough
Could I lock in your love, baby?

Now I've got you in my space
I won't let go of you (
'Nother
)
Got you shackled in my embrace
I'm latching on to you (
'Nother
)
Now I've got you in my space
I won't let go of you (
'Nother
)
Got you shackled in my embrace
I'm latching on to you (
'Nother
)

I'm latching on to you (I, I'm latching on to you)
I won't let go of you (No, I won't let go)
I'm latching on to you (I will not let go)
I won't let go of you (I won't let go, I won't let go)

I won't let go, I won't let go
'Nother
'Nother"
genius-2302995,Magnets,Disclosure,club,en,"Never really felt bad about it
As we drank deep from the lie
'Cause I felt melting magnets, babe
The second I saw you through half-shut eyes

Smoke and sunset, off Mulholland
He was talking, I was wonderin' 'bout
You and that girl, she your girlfriend?
Face from heaven, bet the world she don't know
Pretty girls don't know the things that I know
Walk my way, I'll share the things that she won't

Uh-oh, dancing past the point of no return
Let go, we can free ourselves of all we've learned
I love this secret language that we're speakin'
Say it to me, let's embrace the point of no return
Let's embrace the point of no return
Let's embrace the point of no return

Never really thought we would make it
We be thinking about what could have been
But we've had a record summer, can't turn it down, oh
Now I don't wanna see the end begin

Smoke and sunset, off Mulholland
He was talking, I was wonderin' 'bout
You and that girl, she your girlfriend?
Face from heaven, bet the world she don't know
Pretty girls don't know the things that I know
Walk my way, I'll share the things that she won't

Uh-oh, dancing past the point of no return
Let go, we can free ourselves of all we've learned
I love this secret language that we're speakin'
Say it to me, let's embrace the point of no return
Let's embrace the point of no return
Let's embrace the point of no return
Let's embrace the point of no return
Let's embrace the point of no return
(Let's embrace the point of no return)
(Let's embrace the point of no return)"
genius-2264496,Omen,Disclosure,club,en,"I'm feeling something, something different
When you left, my picture changed
I was blinded, I'd not envisioned
The same face in a different frame

It's an omen, caught my baby crying
Saw the silver lining
It must be an omen
Needed you to show me, without you I am lonely

My mind would rule my heart
I didn't pay attention to the light in the dark
It left me torn apart
But now I see your tears as an omen

Oh, oh, oh, oh
Oh, oh, oh, omen
Oh, oh, oh, oh
Oh, oh, oh, omen

You were waiting, I was vacant
You left before my eyes
Then it hit me, you're relocating
And I need you by my side

It's an omen, caught my baby crying
Saw the silver lining
It must be an omen
Needed you to show me, without you I am lonely

My mind would rule my heart
I didn't pay attention to the light in the dark
It left me torn apart
But now I see your tears as an omen
My mind would rule my heart
I didn't pay attention to the light in the dark
It left me torn apart
But now I see your tears as an omen

Oh, oh, oh, oh
Oh, oh, oh, omen (Woah, now, love)
Oh, oh, oh, oh
Oh, oh, oh, omen
(I didn't pay attention to the light in the dark)
Oh, oh, oh, oh
Oh, oh, oh, omen (But now I see your tears as an omen)
Oh, oh, oh, oh
Oh, oh, oh, omen (Now I see your tears as an omen)
Oh, oh, oh, oh
Oh, oh, oh, omen
Oh, oh, oh, oh
Oh, oh, oh, omen"
genius-1813117,You & Me (Flume Remix),Disclosure,club,en,"Gonna be you and me
Gonna be everything you
You ever dreamed
Gonna be who you need
Gonna be everything
Gonna be you and me
Gonna be everything you
You ever dreamed
Gonna be who you need
Gonna be everything

(Ayy, ayy, ayy)

Ayy, ayy
Have you got room for love?
Ayy, ayy
Have you got room for love?
Ayy, ayy
Have you got room for love?
Ayy, ayy
Have you got room for love?

It's gonna be you and me (Ayy)
Gonna be everything you
You ever dreamed
Gonna be who you need
Gonna be everything

(Ayy, ayy, ayy)

Ayy, ayy
Have you got room for love?
Ayy, ayy
Have you got room for love?
Ayy, ayy
Have you got room for love?
Ayy, ayy
Have you got room for love?"
